"user","window_start_utc","window_end_utc","satellites","point_id","lat","lon","required_interval_hours"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.1197|150.38142|96","-33.1197","150.38142","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12303|150.38065|97","-33.12303","150.38065","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.11958|150.35977|98","-33.11958","150.35977","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12027|150.36397|99","-33.12027","150.36397","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12096|150.36816|100","-33.12096","150.36816","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12165|150.37234|101","-33.12165","150.37234","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12234|150.37651|102","-33.12234","150.37651","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.1236|150.36319|103","-33.1236","150.36319","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12498|150.37157|104","-33.12498","150.37157","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12567|150.37572|105","-33.12567","150.37572","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.11706|150.38635|106","-33.11706","150.38635","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12635|150.37985|107","-33.12635","150.37985","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12762|150.36661|108","-33.12762","150.36661","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.12831|150.37077|109","-33.12831","150.37077","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.18284|149.97153|110","-33.18284","149.97153","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.18356|149.97578|111","-33.18356","149.97578","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-33.11441|150.39128|112","-33.11441","150.39128","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-31.61114|148.02734|0","-31.61114","148.02734","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.63361|148.04138|1","-31.63361","148.04138","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-29.41149|148.49712|2","-29.41149","148.49712","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.61052|148.03897|3","-31.61052","148.03897","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.61144|148.04391|4","-31.61144","148.04391","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.61597|148.04793|5","-31.61597","148.04793","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.61414|148.03806|6","-31.61414","148.03806","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.61506|148.043|7","-31.61506","148.043","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.61776|148.03714|8","-31.61776","148.03714","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.61959|148.047|9","-31.61959","148.047","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62137|148.03621|10","-31.62137","148.03621","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.6232|148.04608|11","-31.6232","148.04608","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62499|148.03528|12","-31.62499","148.03528","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62682|148.04515|13","-31.62682","148.04515","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.6286|148.03435|14","-31.6286","148.03435","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62952|148.03929|15","-31.62952","148.03929","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62183|148.03923|16","-31.62183","148.03923","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62544|148.0383|17","-31.62544","148.0383","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62638|148.04321|18","-31.62638","148.04321","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62906|148.03738|19","-31.62906","148.03738","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.62999|148.0423|20","-31.62999","148.0423","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.9355|150.93427|0","-30.9355","150.93427","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-32.31136|151.98897|1","-32.31136","151.98897","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-32.30804|151.98827|2","-32.30804","151.98827","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-32.23718|152.41043|3","-32.23718","152.41043","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-32.17544|152.14682|4","-32.17544","152.14682","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.93975|150.95212|5","-30.93975","150.95212","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.93642|150.95146|6","-30.93642","150.95146","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.9331|150.95076|7","-30.9331","150.95076","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.9337|150.94664|8","-30.9337","150.94664","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.9343|150.9425|9","-30.9343","150.9425","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.9349|150.93839|10","-30.9349","150.93839","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.93159|150.93765|11","-30.93159","150.93765","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|0338|-30.93218|150.93355|12","-30.93218","150.93355","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-30.98389|152.7645|13","-30.98389","152.7645","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-30.93165|150.94965|14","-30.93165","150.94965","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-30.94804|150.91194|15","-30.94804","150.91194","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-30.94873|150.91612|16","-30.94873","150.91612","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-30.95137|150.91121|17","-30.95137","150.91121","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-30.95207|150.91536|18","-30.95207","150.91536","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-30.9554|150.91463|19","-30.9554","150.91463","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.58613|151.77621|20","-31.58613","151.77621","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-31.59071|151.78357|21","-31.59071","151.78357","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-32.16838|152.15109|22","-32.16838","152.15109","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-32.1717|152.15039|23","-32.1717","152.15039","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-32.17438|152.1456|24","-32.17438","152.1456","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-32.17501|152.14967|25","-32.17501","152.14967","12"
"User2","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13","2025-01-01|1456|-32.30082|151.9938|26","-32.30082","151.9938","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-26.30475|151.2682|0","-26.30475","151.2682","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|1454|-23.4111|145.59093|0","-23.4111","145.59093","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.57655|148.81088|0","-24.57655","148.81088","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.49726|149.19543|1","-24.49726","149.19543","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.53306|148.05087|2","-24.53306","148.05087","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.53363|148.04683|3","-24.53363","148.04683","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.52906|148.05438|4","-24.52906","148.05438","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.52962|148.05032|5","-24.52962","148.05032","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.52561|148.05383|6","-24.52561","148.05383","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.52618|148.0498|7","-24.52618","148.0498","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.41142|147.632|8","-24.41142","147.632","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.40793|147.63145|9","-24.40793","147.63145","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.68938|148.30609|10","-23.68938","148.30609","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.68994|148.30214|11","-23.68994","148.30214","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.66413|146.60208|12","-23.66413","146.60208","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.65993|146.60609|13","-23.65993","146.60609","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.43655|146.11357|14","-23.43655","146.11357","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.20611|146.28392|15","-23.20611","146.28392","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.21089|146.24707|16","-23.21089","146.24707","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.20245|146.28337|17","-23.20245","146.28337","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.19641|146.30122|18","-23.19641","146.30122","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.19929|146.25012|19","-23.19929","146.25012","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.20108|146.23627|20","-23.20108","146.23627","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.20711|146.18954|21","-23.20711","146.18954","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.18831|146.24846|22","-23.18831","146.24846","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.1889|146.24385|23","-23.1889","146.24385","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.18464|146.24789|24","-23.18464","146.24789","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.18524|146.24329|25","-23.18524","146.24329","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.18583|146.23866|26","-23.18583","146.23866","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.18642|146.23404|27","-23.18642","146.23404","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.18702|146.22943|28","-23.18702","146.22943","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.31419|149.7594|0","-25.31419","149.7594","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.30471|149.7774|1","-25.30471","149.7774","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.28811|149.77444|2","-25.28811","149.77444","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.28535|149.77002|3","-25.28535","149.77002","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.27984|149.76114|4","-25.27984","149.76114","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.27708|149.7567|5","-25.27708","149.7567","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.27652|149.76056|6","-25.27652","149.76056","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.27376|149.75613|7","-25.27376","149.75613","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-25.271|149.75169|8","-25.271","149.75169","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.61772|150.14676|9","-24.61772","150.14676","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.6183|150.14297|10","-24.6183","150.14297","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.61384|150.14995|11","-24.61384","150.14995","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.61442|150.14616|12","-24.61442","150.14616","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-24.61499|150.14238|13","-24.61499","150.14238","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.93531|151.03777|14","-23.93531","151.03777","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.93592|151.03394|15","-23.93592","151.03394","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.82897|151.15155|16","-23.82897","151.15155","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-22.6755|145.5815|0","-22.6755","145.5815","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-22.67173|145.58095|1","-22.67173","145.58095","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-22.66796|145.58041|2","-22.66796","145.58041","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-22.66483|145.57491|3","-22.66483","145.57491","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-22.66169|145.5694|4","-22.66169","145.5694","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-22.66232|145.56445|5","-22.66232","145.56445","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-22.65855|145.56389|6","-22.65855","145.56389","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.18179|146.29901|0","-23.18179","146.29901","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.17507|146.29333|1","-23.17507","146.29333","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.18216|146.23811|2","-23.18216","146.23811","12"
"User3","2025-01-01 00:00:00Z","2025-01-15 23:59:59Z","SENTINEL-1A;TERRA SAR X;ICEYE-X13","2025-01-01|0340|-23.17142|146.29277|3","-23.17142","146.29277","12"
